name,year,selling_price,km_driven,owner,mileage,engine,max_power,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,car_age,model,km_per_year,usage_intensity,specific_power,age_km_interaction,mileage_power_interaction,brand_Ford,brand_Honda,brand_Hyundai,brand_Maruti,brand_Nissan,brand_Other,brand_Renault,brand_Tata,brand_Toyota,brand_Volkswagen
Honda City i VTEC V,2015,700000,30000,1,17.4,1497.0,117.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,City,3000.0,1,0.0783567134268537,300000,2041.0199999999998,0,1,0,0,0,0,0,0,0,0
Ford Figo Aspire 1.5 TDCi Ambiente,2016,459999,73000,1,25.83,1498.0,99.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Figo,8111.111111111111,2,0.06608811748998665,657000,2557.1699999999996,1,0,0,0,0,0,0,0,0,0
Maruti Ritz VDi,2014,325000,90000,2,23.2,1248.0,73.94,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Ritz,8181.818181818182,2,0.05924679487179487,990000,1715.408,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,2015,350000,50000,2,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Wagon,5000.0,1,0.06717434869739479,500000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Hyundai i20 1.4 CRDi Magna,2011,320000,70000,2,21.9,1396.0,90.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,i20,5000.0,1,0.06446991404011461,980000,1970.9999999999998,0,0,1,0,0,0,0,0,0,0
Chevrolet Spark 1.0 LS,2011,169000,41000,1,18.0,995.0,62.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Spark,2928.5714285714284,1,0.062311557788944726,574000,1116.0,0,0,0,0,0,0,0,0,0,0
Volkswagen Polo Petrol Comfortline 1.2L,2013,350000,50000,4,16.47,1198.0,73.9,5.0,0.0,0.0,1.0,1.0,0.0,1.0,12,Polo,4166.666666666667,1,0.06168614357262104,600000,1217.133,0,0,0,0,0,0,0,0,0,1
Ford Classic 1.4 Duratorq Titanium,2014,350000,113226,1,19.68,1399.0,67.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,11,Classic,10293.272727272728,2,0.04789135096497498,1245486,1318.56,1,0,0,0,0,0,0,0,0,0
Ford Figo Diesel Celebration Edition,2013,310000,90000,2,20.0,1399.0,68.1,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Figo,7500.0,2,0.04867762687634024,1080000,1362.0,1,0,0,0,0,0,0,0,0,0
Maruti Swift 1.3 VXi,2007,150000,70000,3,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,Swift,3888.8888888888887,1,0.06556891025641025,1260000,1595.685,0,0,0,1,0,0,0,0,0,0
Maruti Ciaz AT ZXi,2015,685000,30000,1,19.12,1373.0,91.1,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10,Ciaz,3000.0,1,0.0663510560815732,300000,1741.8319999999999,0,0,0,1,0,0,0,0,0,0
Renault Duster 4x4,2014,560000,132000,2,19.72,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Duster,12000.0,2,0.0742299794661191,1452000,2138.634,0,0,0,0,0,0,1,0,0,0
Maruti Swift VDI,2013,470000,120000,3,22.9,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Swift,10000.0,2,0.05929487179487179,1440000,1694.6,0,0,0,1,0,0,0,0,0,0
Hyundai Verna Transform VTVT,2011,380000,80000,2,16.2,1599.0,103.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Verna,5714.285714285715,2,0.06454033771106941,1120000,1671.84,0,0,1,0,0,0,0,0,0,0
Maruti Swift Dzire LXI 1.2 BS IV,2018,550000,5000,1,22.0,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Swift,714.2857142857143,1,0.0683375104427736,35000,1799.6,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VXI,2017,500000,43000,1,20.85,1197.0,83.14,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Swift,5375.0,2,0.06945697577276524,344000,1733.469,0,0,0,1,0,0,0,0,0,0
Skoda Rapid 1.5 TDI AT Ambition Plus,2014,400000,77000,2,21.66,1498.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,0.0,11,Rapid,7000.0,2,0.0691588785046729,847000,2243.976,0,0,0,0,0,1,0,0,0,0
Renault KWID RXT,2016,260000,30000,1,25.17,799.0,53.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,KWID,3333.3333333333335,1,0.06670838548185232,270000,1341.561,0,0,0,0,0,0,1,0,0,0
Maruti Alto 800 LXI,2015,220000,40000,2,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Alto,4000.0,1,0.059422110552763814,400000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 Magna,2016,400000,80000,1,18.9,1197.0,82.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Grand,8888.888888888889,2,0.06850459482038429,720000,1549.8,0,0,1,0,0,0,0,0,0,0
Chevrolet Beat Diesel LT Option,2014,170000,76000,2,25.44,936.0,56.3,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Beat,6909.090909090909,2,0.060149572649572644,836000,1432.272,0,0,0,0,0,0,0,0,0,0
Hyundai Elite i20 Magna Plus BSIV,2019,650000,3500,1,18.6,1197.0,81.86,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6,Elite,583.3333333333334,1,0.0683876357560568,21000,1522.596,0,0,1,0,0,0,0,0,0,0
Chevrolet Spark 1.0 LT,2012,125000,40000,2,16.2,995.0,62.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Spark,3076.923076923077,1,0.06241206030150754,520000,1006.02,0,0,0,0,0,0,0,0,0,0
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2013,130000,120000,2,19.5,1248.0,81.83,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Indica,10000.0,2,0.06556891025641025,1440000,1595.685,0,0,0,0,0,0,0,1,0,0
Maruti Alto LX,2011,170000,70000,3,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Alto,5000.0,1,0.05816582914572864,980000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire LDi,2012,310000,77000,2,19.3,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Swift,5923.076923076923,2,0.059214743589743594,1001000,1426.2700000000002,0,0,0,1,0,0,0,0,0,0
Chevrolet Spark 1.0 LT,2011,130000,110000,2,18.0,995.0,62.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Spark,7857.142857142857,2,0.062311557788944726,1540000,1116.0,0,0,0,0,0,0,0,0,0,0
Maruti Wagon R VXI Optional,2016,465000,20000,1,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Wagon,2222.222222222222,1,0.06717434869739479,180000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Maruti Alto K10 Knightracer,2012,260000,16830,1,20.2,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Alto,1294.6153846153845,1,0.06723446893787574,218790,1355.4199999999998,0,0,0,1,0,0,0,0,0,0
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,325000,38000,1,23.01,999.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,KWID,4750.0,1,0.06706706706706707,304000,1541.67,0,0,0,0,0,0,1,0,0,0
Tata Indica V2 DLE BSIII,2007,200000,50000,1,17.88,1396.0,52.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,18,Indica,2777.777777777778,1,0.03782234957020057,900000,944.0639999999999,0,0,0,0,0,0,0,1,0,0
Tata Indigo V BSIII,2012,229999,50000,1,17.0,1405.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Indigo,3846.153846153846,1,0.0498220640569395,650000,1190.0,0,0,0,0,0,0,0,1,0,0
Hyundai EON Magna Plus,2016,340000,30000,1,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,EON,3333.3333333333335,1,0.06781326781326781,270000,1164.72,0,0,1,0,0,0,0,0,0,0
Volkswagen Jetta 1.6 Trendline,2010,225000,80000,2,14.0,1595.0,102.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Jetta,5333.333333333333,2,0.06394984326018809,1200000,1428.0,0,0,0,0,0,0,0,0,0,1
Tata Indigo eCS VX BSIV,2013,280000,70000,1,25.0,1396.0,69.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Indigo,5833.333333333333,2,0.0494269340974212,840000,1725.0,0,0,0,0,0,0,0,1,0,0
Tata Indigo CS eLX BS IV,2012,259000,35000,1,23.03,1396.0,69.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Indigo,2692.3076923076924,1,0.0494269340974212,455000,1589.0700000000002,0,0,0,0,0,0,0,1,0,0
Ford Figo 1.5P Titanium AT,2015,416000,40000,1,17.01,1499.0,110.4,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10,Figo,4000.0,1,0.07364909939959974,400000,1877.9040000000002,1,0,0,0,0,0,0,0,0,0
Tata Manza ELAN Quadrajet BS III,2011,250000,70000,1,19.0,1248.0,90.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Manza,5000.0,1,0.07211538461538461,980000,1710.0,0,0,0,0,0,0,0,1,0,0
Tata Manza Aura (ABS) Quadrajet BS IV,2010,210000,120000,1,21.12,1248.0,88.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Manza,8000.0,2,0.07115384615384615,1800000,1875.4560000000001,0,0,0,0,0,0,0,1,0,0
Tata Indigo CS eLS BS IV,2012,220000,90000,1,23.03,1396.0,69.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Indigo,6923.076923076923,2,0.0494269340974212,1170000,1589.0700000000002,0,0,0,0,0,0,0,1,0,0
Tata Indigo eCS LX BSIV,2012,246000,35000,2,23.03,1396.0,69.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Indigo,2692.3076923076924,1,0.0494269340974212,455000,1589.0700000000002,0,0,0,0,0,0,0,1,0,0
Hyundai Creta 1.4 CRDi S,2018,1050000,70000,1,21.38,1396.0,88.7,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Creta,10000.0,2,0.06353868194842408,490000,1896.406,0,0,1,0,0,0,0,0,0,0
Maruti Swift VXI Optional,2016,550000,20000,1,20.4,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Swift,2222.222222222222,1,0.0683375104427736,180000,1668.7199999999998,0,0,0,1,0,0,0,0,0,0
Tata Indigo CS LX (TDI) BS-III,2017,450000,70000,1,19.09,1405.0,69.01,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Indigo,8750.0,2,0.04911743772241993,560000,1317.4009,0,0,0,0,0,0,0,1,0,0
Honda City i VTEC VX,2016,773000,65000,1,17.8,1497.0,117.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,City,7222.222222222223,2,0.0783567134268537,585000,2087.94,0,1,0,0,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XZ,2017,450000,25000,1,23.84,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Tiago,3125.0,1,0.07005838198498748,200000,2002.56,0,0,0,0,0,0,0,1,0,0
Maruti Eeco 5 Seater AC BSIV,2019,409999,10000,1,15.37,1196.0,73.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6,Eeco,1666.6666666666667,1,0.061036789297658864,60000,1122.01,0,0,0,1,0,0,0,0,0,0
Chevrolet Beat LT,2010,250000,63000,1,18.6,1199.0,79.4,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Beat,4200.0,1,0.06622185154295246,945000,1476.8400000000001,0,0,0,0,0,0,0,0,0,0
Tata Indica V2 DLS TC,2008,70000,100000,1,16.8,1405.0,62.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,17,Indica,5882.35294117647,2,0.04412811387900356,1700000,1041.6000000000001,0,0,0,0,0,0,0,1,0,0
Maruti Wagon R VXI BS IV,2018,430000,16589,1,20.51,998.0,67.04,5.0,0.0,0.0,1.0,0.0,1.0,1.0,7,Wagon,2369.8571428571427,1,0.06717434869739479,116123,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Honda City i VTEC V,2016,675000,53201,2,17.8,1497.0,117.3,5.0,0.0,0.0,1.0,0.0,1.0,1.0,9,City,5911.222222222223,2,0.0783567134268537,478809,2087.94,0,1,0,0,0,0,0,0,0,0
Maruti Baleno Delta,2017,570000,25272,1,21.01,1197.0,81.8,5.0,0.0,0.0,1.0,0.0,1.0,1.0,8,Baleno,3159.0,1,0.0683375104427736,202176,1718.6180000000002,0,0,0,1,0,0,0,0,0,0
Maruti Vitara Brezza ZDi Plus,2017,850000,53619,1,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,0.0,1.0,1.0,8,Vitara,6702.375,2,0.07091346153846154,428952,2150.55,0,0,0,1,0,0,0,0,0,0
Ford Ecosport 1.5 Petrol Ambiente,2018,640000,6001,1,15.9,1496.0,120.69,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7,Ecosport,857.2857142857143,1,0.08067513368983957,42007,1918.971,1,0,0,0,0,0,0,0,0,0
Tata Indigo CS LS (TDI) BS-III,2013,250000,80000,1,19.09,1405.0,69.01,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Indigo,6666.666666666667,2,0.04911743772241993,960000,1317.4009,0,0,0,0,0,0,0,1,0,0
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2017,750000,40000,2,22.54,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,i20,5000.0,1,0.06356017191977077,320000,1999.9742,0,0,1,0,0,0,0,0,0,0
Maruti Swift Ldi BSIV,2010,320000,130000,3,17.8,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Swift,8666.666666666666,2,0.06009615384615385,1950000,1335.0,0,0,0,1,0,0,0,0,0,0
Maruti Ciaz S 1.3,2018,1000000,40000,1,28.09,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Ciaz,5714.285714285715,2,0.07091346153846154,280000,2485.965,0,0,0,1,0,0,0,0,0,0
Honda City 2017-2020 GXi,2008,250000,120000,2,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,17,City,7058.823529411765,2,0.052104208416833664,2040000,1380.6,0,1,0,0,0,0,0,0,0,0
Maruti Swift Dzire VDI,2015,600000,60000,1,26.59,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Swift,6000.0,2,0.05929487179487179,600000,1967.66,0,0,0,1,0,0,0,0,0,0
Maruti Zen Estilo LXI BS IV,2009,165000,60000,1,19.0,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Zen,3750.0,1,0.06723446893787574,960000,1274.8999999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto LXI,2004,118000,60000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,21,Alto,2857.1428571428573,1,0.05816582914572864,1260000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Delta 1.3,2016,700000,78000,1,27.39,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Baleno,8666.666666666666,2,0.05929487179487179,702000,2026.8600000000001,0,0,0,1,0,0,0,0,0,0
Renault Duster 85PS Diesel RxL Optional,2013,585000,80000,2,20.46,1461.0,83.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Duster,6666.666666666667,2,0.05735797399041752,960000,1714.548,0,0,0,0,0,0,1,0,0,0
Maruti Alto LXi,2006,120000,120000,4,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,Alto,6315.789473684211,2,0.05816582914572864,2280000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto LX,2006,150000,100000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,Alto,5263.1578947368425,2,0.05816582914572864,1900000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto Std,2009,150000,70000,4,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Alto,4375.0,1,0.05816582914572864,1120000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Hyundai Accent VIVA CRDi,2004,170000,160000,3,13.1,1493.0,82.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,21,Accent,7619.047619047619,2,0.05492297387809779,3360000,1074.2,0,0,1,0,0,0,0,0,0,0
Hyundai Accent CRDi,2005,100000,100000,3,13.1,1493.0,82.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,20,Accent,5000.0,1,0.05492297387809779,2000000,1074.2,0,0,1,0,0,0,0,0,0,0
Maruti Swift VXI Optional,2016,570000,90000,1,20.4,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Swift,10000.0,2,0.0683375104427736,810000,1668.7199999999998,0,0,0,1,0,0,0,0,0,0
Volkswagen Polo Diesel Highline 1.2L,2013,440000,75000,2,22.07,1199.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Polo,6250.0,2,0.06163469557964971,900000,1630.9730000000002,0,0,0,0,0,0,0,0,0,1
Nissan Micra XV CVT,2015,300000,71717,2,19.34,1198.0,76.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10,Micra,7171.7,2,0.06343906510851419,717170,1469.84,0,0,0,0,1,0,0,0,0,0
Maruti Swift Dzire VDI,2016,660000,55000,1,26.59,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Swift,6111.111111111111,2,0.05929487179487179,495000,1967.66,0,0,0,1,0,0,0,0,0,0
Ford Fiesta Classic 1.6 Duratec LXI,2012,256000,90000,2,15.3,1596.0,99.6,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Fiesta,6923.076923076923,2,0.06240601503759398,1170000,1523.8799999999999,1,0,0,0,0,0,0,0,0,0
Renault KWID 1.0 RXT Optional,2018,409999,35000,1,23.01,999.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,KWID,5000.0,1,0.06706706706706707,245000,1541.67,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Xing GLS LPG,2011,250000,100000,2,18.1575,1086.0,62.1,5.0,0.0,1.0,0.0,1.0,0.0,1.0,14,Santro,7142.857142857143,2,0.057182320441988954,1400000,1127.5807499999999,0,0,1,0,0,0,0,0,0,0
Maruti Zen Estilo VXI BSIV,2014,190000,60000,1,19.0,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Zen,5454.545454545455,2,0.06723446893787574,660000,1274.8999999999999,0,0,0,1,0,0,0,0,0,0
Tata Indigo CR4,2011,200000,84321,1,23.57,1396.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Indigo,6022.928571428572,2,0.050143266475644696,1180494,1649.9,0,0,0,0,0,0,0,1,0,0
Tata Indica Vista Aqua 1.3 Quadrajet,2010,175000,60000,1,18.0,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Indica,4000.0,1,0.06009615384615385,900000,1350.0,0,0,0,0,0,0,0,1,0,0
Hyundai i10 Asta,2008,215000,70000,2,20.36,1197.0,78.9,5.0,0.0,0.0,1.0,1.0,0.0,1.0,17,i10,4117.64705882353,1,0.06591478696741855,1190000,1606.404,0,0,1,0,0,0,0,0,0,0
Maruti Omni E 8 Str STD,2011,190000,70000,3,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Omni,5000.0,1,0.06556891025641025,980000,1595.685,0,0,0,1,0,0,0,0,0,0
Renault Duster 110PS Diesel RxL,2013,520000,126000,2,19.01,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Duster,10500.0,2,0.0742299794661191,1512000,2061.6345,0,0,0,0,0,0,1,0,0,0
Tata Indica Vista TDI LS,2015,285000,70000,1,19.1,1405.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Indica,7000.0,2,0.0498220640569395,700000,1337.0,0,0,0,0,0,0,0,1,0,0
Maruti Swift Dzire VXI,2015,515000,45000,2,20.85,1197.0,83.14,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Swift,4500.0,1,0.06945697577276524,450000,1733.469,0,0,0,1,0,0,0,0,0,0
Nissan Sunny Diesel XL,2012,295000,70000,2,21.64,1461.0,84.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Sunny,5384.615384615385,2,0.05804243668720054,910000,1835.072,0,0,0,0,1,0,0,0,0,0
Nissan Terrano XL 85 PS,2015,700000,80000,2,20.45,1461.0,83.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Terrano,8000.0,2,0.05735797399041752,800000,1713.7099999999998,0,0,0,0,1,0,0,0,0,0
Hyundai EON 1.0 Era Plus,2017,300000,60000,1,20.3,998.0,68.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,EON,7500.0,2,0.06818637274549098,480000,1381.415,0,0,1,0,0,0,0,0,0,0
Maruti Swift VXI,2013,450000,41800,1,18.6,1197.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,12,Swift,3483.3333333333335,1,0.07167919799498747,501600,1595.88,0,0,0,1,0,0,0,0,0,0
Maruti Estilo LXI,2010,135000,132000,2,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Estilo,8800.0,2,0.06556891025641025,1980000,1595.685,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VDI,2017,700000,50000,2,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Swift,6250.0,2,0.05931089743589743,400000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Ford Figo Diesel ZXI,2012,250000,40000,1,20.0,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Figo,3076.923076923077,1,0.04860614724803431,520000,1360.0,1,0,0,0,0,0,0,0,0,0
Maruti Wagon R LXI Minor,2009,140000,96000,2,18.9,1061.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Wagon,6000.0,2,0.06314797360980208,1536000,1266.3,0,0,0,1,0,0,0,0,0,0
Hyundai i10 Era,2011,210000,110000,2,19.81,1086.0,68.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,i10,7857.142857142857,2,0.06266114180478821,1540000,1348.0704999999998,0,0,1,0,0,0,0,0,0,0
Honda Amaze S i-Dtech,2014,420000,100000,2,25.8,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Amaze,9090.90909090909,2,0.06582109479305741,1100000,2543.88,0,1,0,0,0,0,0,0,0,0
Maruti Alto LXi,2007,130000,88700,3,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,Alto,4927.777777777777,1,0.05816582914572864,1596600,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Nissan Sunny XL,2012,320000,70000,2,16.95,1498.0,97.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Sunny,5384.615384615385,2,0.06522029372496663,910000,1656.0149999999999,0,0,0,0,1,0,0,0,0,0
Maruti Wagon R LX BSIII,2010,200000,110000,2,17.3,1061.0,64.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Wagon,7333.333333333333,2,0.060320452403393024,1650000,1107.2,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 LXI,2016,310000,15000,1,22.74,796.0,47.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Alto,1666.6666666666667,1,0.059422110552763814,135000,1075.6019999999999,0,0,0,1,0,0,0,0,0,0
Mahindra Verito 1.5 D4 BSIII,2012,200000,80000,2,20.8,1461.0,65.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Verito,6153.846153846154,2,0.044490075290896644,1040000,1352.0,0,0,0,0,0,1,0,0,0,0
Maruti Ritz VXi,2014,350000,50000,1,18.5,1197.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Ritz,4545.454545454545,1,0.07167919799498747,550000,1587.3,0,0,0,1,0,0,0,0,0,0
Hyundai EON Sportz,2018,444000,15000,1,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,EON,2142.8571428571427,1,0.06781326781326781,105000,1164.72,0,0,1,0,0,0,0,0,0,0
Datsun RediGO T,2017,300000,25000,1,22.7,799.0,53.64,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,RediGO,3125.0,1,0.06713391739674593,200000,1217.628,0,0,0,0,0,1,0,0,0,0
Mahindra Verito 1.5 D4 BSIII,2011,225000,57000,2,21.0,1461.0,64.1,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Verito,4071.4285714285716,1,0.04387405886379192,798000,1346.1,0,0,0,0,0,1,0,0,0,0
Maruti Eeco 5 Seater AC BSIV,2013,260000,26000,1,15.37,1196.0,73.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,12,Eeco,2166.6666666666665,1,0.061036789297658864,312000,1122.01,0,0,0,1,0,0,0,0,0,0
Hyundai Xcent 1.1 CRDi S Option,2015,375000,160000,1,24.4,1120.0,71.01,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Xcent,16000.0,3,0.06340178571428572,1600000,1732.644,0,0,1,0,0,0,0,0,0,0
Maruti Alto LXi BSIII,2010,150000,120000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Alto,8000.0,2,0.05816582914572864,1800000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto LXi,2014,110000,50000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Alto,4545.454545454545,1,0.05816582914572864,550000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Alto LX,2012,225000,40000,1,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Alto,3076.923076923077,1,0.05816582914572864,520000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Toyota Etios GD,2011,400000,90000,3,19.5,1248.0,81.83,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Etios,6428.571428571428,2,0.06556891025641025,1260000,1595.685,0,0,0,0,0,0,0,0,1,0
Maruti Esteem Vxi - BSII,2005,93000,120000,3,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,20,Esteem,6000.0,2,0.06556891025641025,2400000,1595.685,0,0,0,1,0,0,0,0,0,0
Honda City i VTEC V,2017,860000,28000,1,17.8,1497.0,117.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,City,3500.0,1,0.0783567134268537,224000,2087.94,0,1,0,0,0,0,0,0,0,0
Maruti Swift Dzire LDI,2018,650000,50000,1,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Swift,7142.857142857143,2,0.05931089743589743,350000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Hyundai Verna 1.4 CRDi,2016,710000,40000,1,24.8,1396.0,88.7,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Verna,4444.444444444444,1,0.06353868194842408,360000,2199.76,0,0,1,0,0,0,0,0,0,0
